title	Label1	Label2	Label3
Mark_Twain	subject.People.Writers_and_critics	None	None
Mark_Twain_House	subject.Design_and_Technology.Architecture	None	None
Mark_Webber	subject.People.Sports_and_games_people	None	None
Market	subject.Business_Studies.Business	None	None
Markup_language	subject.IT.Computer_Programming	None	None
Mars	subject.Science.Physics.The_Planets	None	None
Mars_Exploration_Rover	subject.Science.Physics.Space_transport	None	None
Mars_Reconnaissance_Orbiter	subject.Science.Physics.Space_transport	None	None
Marseille	subject.Geography.European_Geography	None	None
Marshall_Islands	subject.Geography.Geography_of_Oceania_Australasia	None	None
Marshall_Plan	subject.History.Recent_History	subject.History.World_War_II	None
Martello_tower	subject.History.British_History.British_History_17501900	None	None
Martin_Luther	subject.People.Religious_figures_and_leaders	None	None
Martin_Luther_King%2C_Jr.	subject.People.Political_People	None	None
Martin_Van_Buren	subject.People.USA_Presidents	None	None
Martina_Navratilova	subject.People.Sports_and_games_people	None	None
Martinique	subject.Countries	subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries	None
Marvin_Gaye	subject.People.Performers_and_composers	None	None
Marxism	subject.Citizenship.Politics_and_government	None	None
Mary_II_of_England	subject.People.Monarchs_of_Great_Britain	subject.History.British_History.British_History_15001750	None
Mary_I_of_England	subject.People.Monarchs_of_Great_Britain	subject.History.British_History.British_History_15001750	None
Mary_I_of_Scotland	subject.People.Monarchs_of_Great_Britain	subject.History.British_History.British_History_15001750	None
Mary_Kingsley	subject.People.Writers_and_critics	None	None
Mary_Seacole	subject.History.British_History.British_History_17501900	None	None
Mary_Somerville	subject.People.Writers_and_critics	None	None
Maseru	subject.Geography.African_Geography	None	None
Mass_Rapid_Transit_%28Singapore%29	subject.Design_and_Technology.Railway_transport	None	None
Mass_media	subject.Citizenship.Media	subject.Everyday_life.Television	None
Massospondylus	subject.Science.Biology.Dinosaurs	None	None
Material_properties_of_diamond	subject.Science.Chemistry.Chemical_compounds	None	None
Mathematical_analysis	subject.Mathematics	None	None
Mathematics	subject.Mathematics	None	None
Matilda_of_Boulogne	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	None	None
Matrix_%28mathematics%29	subject.Mathematics	None	None
Matsuo_Bash%C5%8D	subject.People.Writers_and_critics	None	None
Matter	subject.Science.Physics.General_Physics	None	None
Matthew_Brettingham	subject.People.Artists	None	None
Mauna_Loa	subject.Geography.North_American_Geography	subject.Geography.Geology_and_geophysics	None
Mauritania	subject.Geography.African_Geography.African_Countries	subject.Countries	None
Mauritius	subject.Geography.African_Geography.African_Countries	subject.Countries	None
Mausoleum_of_Maussollos	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Mauthausen-Gusen_concentration_camp	subject.History.Military_History_and_War	subject.History.World_War_II	None
Max_Planck	subject.People.Astronomers_and_physicists	None	None
Max_Weber	subject.People.Human_Scientists	None	None
Maxwell%27s_equations	subject.Science.Physics.Electricity_and_Electronics	None	None
Maya_civilization	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Maya_mythology	subject.Religion.Myths	None	None
Mayotte	subject.Geography.African_Geography.African_Countries	None	None
Mbabane	subject.Geography.African_Geography	None	None
McFly_%28band%29	subject.Music.Performers_and_composers	None	None
Meander	subject.Geography.Geology_and_geophysics	None	None
Measles	subject.Science.Biology.Health_and_medicine	None	None
Measurement	subject.Mathematics	None	None
Meat	subject.Everyday_life.Food_and_agriculture	None	None
Mecca	subject.Religion.Religious_movements_traditions_and_organizations	None	None
Mechanical_work	subject.Science.Physics.General_Physics	None	None
Medal_of_Honor	subject.History.Military_History_and_War	None	None
Medicine	subject.Science.Biology.Health_and_medicine	None	None
Medieval_commune	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	None	None
Medieval_literature	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	subject.Language_and_literature.Literature_types	None
Medieval_music	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	subject.Music.Musical_genres_styles_eras_and_events	None
Mediterranean_Sea	subject.Geography.General_Geography	None	None
Mega_Man_X_%28character%29	subject.Everyday_life.Computer_and_Video_games	None	None
Meitnerium	subject.Science.Chemistry.Chemical_elements	None	None
Mekong	subject.Geography.Geography_of_Asia	None	None
Melbourne	subject.Geography.Geography_of_Oceania_Australasia	None	None
Mendelevium	subject.Science.Chemistry.Chemical_elements	None	None
Mendip_Hills	subject.Geography.Geography_of_Great_Britain	None	None
Meningitis	subject.Science.Biology.Health_and_medicine	None	None
Menstrual_cycle	subject.Science.Biology.Evolution_and_reproduction	None	None
Mentha	subject.Science.Biology.Plants	None	None
Menthol	subject.Science.Chemistry.Chemical_compounds	None	None
Mercantilism	subject.Business_Studies.Economics	subject.Citizenship.Politics_and_government	None
Mercia	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	None	None
Mercury_%28element%29	subject.Science.Chemistry.Chemical_elements	None	None
Mercury_%28planet%29	subject.Science.Physics.The_Planets	None	None
Merrimack_River	subject.Geography.North_American_Geography	None	None
Merseburg_Incantations	subject.Language_and_literature.General_Literature	None	None
Mesopotamia	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Mestizo	subject.Geography.Peoples	None	None
Metal	subject.Science.Chemistry.General_Chemistry	None	None
Metallurgy	subject.Science.Chemistry.Materials_science	None	None
Metamorphic_rock	subject.Geography.Geology_and_geophysics	None	None
Meteor	subject.Science.Physics.Space_Astronomy	None	None
Meteor_shower	subject.Science.Physics.Space_Astronomy	None	None
Meteorological_history_of_Hurricane_Katrina	subject.Geography.Natural_Disasters	None	None
Meteorology	subject.Geography.Climate_and_the_Weather	None	None
Metric_expansion_of_space	subject.Science.Physics.Space_Astronomy	None	None
Mexico	subject.Countries	subject.Geography.North_American_Geography	None
Mexico_City	subject.Geography.North_American_Geography	None	None
Miami%2C_Florida	subject.Geography.North_American_Geography	None	None
Michael_Faraday	subject.People.Chemists	None	None
Michael_Jordan	subject.People.Sports_and_games_people	None	None
Michael_Ramsey	subject.People.Religious_figures_and_leaders	None	None
Michael_Woodruff	subject.People.Human_Scientists	None	None
Michelangelo	subject.People.Artists	None	None
Michigan_State_University	subject.Geography.North_American_Geography	None	None
Mickey_Mantle	subject.People.Sports_and_games_people	None	None
Microraptor	subject.Science.Biology.Dinosaurs	None	None
Microscope	subject.Design_and_Technology.Engineering	None	None
Microsoft	subject.Business_Studies.Companies	subject.IT.Software	None
Microsoft_Windows	subject.IT.Software	None	None
Middle_Ages	subject.History.General_history	None	None
Middle_East	subject.Geography.General_Geography	None	None
Midway_Atoll	subject.Geography.Geography_of_Oceania_Australasia	None	None
Miguel_de_Cervantes	subject.People.Writers_and_critics	None	None
Mikhail_Gorbachev	subject.People.Political_People	None	None
Milan	subject.Geography.European_Geography	None	None
Miles_Davis	subject.People.Performers_and_composers	None	None
Milgram_experiment	subject.Science.Biology.Health_and_medicine	None	None
Military_dictatorship	subject.Citizenship.Politics_and_government	None	None
Military_history_of_Canada	subject.History.Military_History_and_War	None	None
Military_history_of_France	subject.History.Military_History_and_War	None	None
Military_history_of_Puerto_Rico	subject.History.Military_History_and_War	None	None
Military_history_of_the_Soviet_Union	subject.History.Military_History_and_War	None	None
Milk	subject.Everyday_life.Drink	None	None
Milk_thistle	subject.Science.Biology.Plants	None	None
Milkshake	subject.Everyday_life.Drink	None	None
Milky_Way	subject.Science.Physics.Space_Astronomy	None	None
Millard_Fillmore	subject.People.USA_Presidents	None	None
Milton_Keynes	subject.Geography.Geography_of_Great_Britain	None	None
Mind	subject.Religion.Philosophy	None	None
Mineral	subject.Geography.Mineralogy	None	None
Ming_Dynasty	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Mini	subject.Design_and_Technology.Road_transport	None	None
Minimum_wage	subject.Business_Studies.Economics	None	None
Mining	subject.Business_Studies.Business	None	None
Minmi_%28dinosaur%29	subject.Science.Biology.Dinosaurs	None	None
Minneapolis%2C_Minnesota	subject.Geography.North_American_Geography	None	None
Minnesota	subject.Geography.North_American_Geography	None	None
Minoan_civilization	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Minstrel_show	subject.Everyday_life.Television	None	None
Miocene	subject.Geography.Geology_and_geophysics	None	None
Mir	subject.Science.Physics.Space_transport	None	None
Mirabilis_%28plant%29	subject.Science.Biology.Plants	None	None
Miranda_Otto	subject.People.Actors_models_and_celebrities	None	None
Mississippi_River	subject.Geography.North_American_Geography	None	None
Missouri_River	subject.Geography.North_American_Geography	None	None
Mistle_Thrush	subject.Science.Biology.Birds	None	None
Mitochondrial_Eve	subject.Science.Biology.Evolution_and_reproduction	None	None
Mitochondrion	subject.Science.Biology.General_Biology	None	None
Mixed-breed_dog	subject.Science.Biology.Mammals	None	None
Mixtape	subject.Music.Musical_Recordings_and_compositions	None	None
Modern_history	subject.History.General_history	None	None
Modernist_poetry_in_English	subject.Language_and_literature.Poetry_and_Opera	None	None
Mogadishu	subject.Geography.African_Geography	None	None
Mohs_scale_of_mineral_hardness	subject.Geography.Mineralogy	None	None
Moldova	subject.Geography.European_Geography.European_Countries	subject.Countries	None
Moldovans	subject.Geography.Peoples	None	None
Mole_%28animal%29	subject.Science.Biology.Mammals	None	None
Molybdenum	subject.Science.Chemistry.Chemical_elements	None	None
Momentum	subject.Science.Physics.General_Physics	None	None
Mona_Lisa	subject.Art.Art	None	None
Monaco	subject.Countries	subject.Geography.European_Geography.European_Countries	None
Monaco_Grand_Prix	subject.Everyday_life.Sports_events	None	None
Monarchies_in_the_European_Union	subject.Citizenship.Politics_and_government	None	None
Monarchy	subject.Citizenship.Politics_and_government	None	None
Monarda_didyma	subject.Science.Biology.Plants	None	None
Money	subject.Business_Studies.Currency	None	None
Mongol_Empire	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Mongol_invasion_of_Central_Asia	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Mongolia	subject.Geography.Geography_of_Asia	None	None
Mongoose	subject.Science.Biology.Mammals	None	None
Monkey	subject.Science.Biology.Mammals	None	None
Monoclonius	subject.Science.Biology.Dinosaurs	None	None
Monopoly_%28game%29	subject.Everyday_life.Games	None	None
Monrovia	subject.Geography.African_Geography	None	None
Montenegro	subject.Geography.European_Geography.European_Countries	subject.Countries	None
Montevideo	subject.Geography.Central_and_South_American_Geography	None	None
Montreal	subject.Geography.North_American_Geography	None	None
Montreal_Metro	subject.Design_and_Technology.Railway_transport	None	None
Montserrat	subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries	subject.Countries	None
Monty_Python	subject.Everyday_life.Television	None	None
Moon	subject.Science.Physics.Space_Astronomy	None	None
Moon_landing	subject.Science.Physics.Space_transport	None	None
Moore%27s_Law	subject.IT.Computing_hardware_and_infrastructure	None	None
Moorgate	subject.Geography.Geography_of_Great_Britain	None	None
Moorhen	subject.Science.Biology.Birds	None	None
Morecambe_Bay	subject.Geography.Geography_of_Great_Britain	None	None
Morecambe_and_Wise	subject.Everyday_life.Television	None	None
Moringa_oleifera	subject.Science.Biology.Plants	None	None
Mormon	subject.Religion.Religious_movements_traditions_and_organizations	None	None
Mormon_Trail	subject.History.North_American_History	None	None
Morocco	subject.Countries	subject.Geography.African_Geography.African_Countries	None
Morphine	subject.Science.Chemistry.Chemical_compounds	subject.Science.Biology.Health_and_medicine	None
Morris_dance	subject.Everyday_life.Recreation	None	None
Mosaic	subject.Art.Art	None	None
Moscow	subject.Geography.Geography_of_Great_Britain	None	None
Mosque	subject.Religion.Religious_movements_traditions_and_organizations	None	None
Moss	subject.Science.Biology.Plants	None	None
Mother_Teresa	subject.People.Religious_figures_and_leaders	None	None
Motion_%28physics%29	subject.Science.Physics.General_Physics	None	None
Mount_Baker	subject.Geography.North_American_Geography	None	None
Mount_Everest	subject.Geography.General_Geography	subject.Geography.Geography_of_Asia	None
Mount_Kilimanjaro	subject.Geography.African_Geography	None	None
Mount_Nyiragongo	subject.Geography.African_Geography	None	None
Mount_Osmond%2C_South_Australia	subject.Geography.Geography_of_Oceania_Australasia	None	None
Mount_Pinatubo	subject.Geography.Geography_of_Asia	None	None
